rep,estimator,model,start,initial,final,objective,raw_grad_inf,projected_grad_inf,raw_gradient,projected_gradient,active_bounds,software_success,status,message,distance_from_best,numerical_accept
n3000_s211,smm,mixture,2,"[1.5, 1.2, 0.2, 2.5, 0.75]","[2.1421273113241273, 1.0246727566711387, -1.659083994711992, 4.0, 0.3198066150725707]",0.06757309632843718,0.005663980917001654,4.873492810480648e-07,"[-6.253001859791302e-09, -2.1465318430602225e-07, -7.919346778286103e-08, -0.005663980917001654, 4.873492810480648e-07]","[-6.253001859791302e-09, -2.1465318430602225e-07, -7.919346778286103e-08, 0.0, 4.873492810480648e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3461454173580023e-15,True
n3000_s211,smm,mixture,3,"[1.1227843485495368, 0.9311208021676473, -0.5102974703424856, 1.007219568413025, 0.46467525253689845]","[2.1421273164382986, 1.02467277271399, -1.6590840113365097, 4.0, 0.3198066155526339]",0.06757309632843583,0.005664030068503452,3.0378192084241917e-07,"[5.5734192732975404e-08, -7.67810269303084e-08, -5.255237025170341e-08, -0.005664030068503452, 3.0378192084241917e-07]","[5.5734192732975404e-08, -7.67810269303084e-08, -5.255237025170341e-08, 0.0, 3.0378192084241917e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n3000_s211,smm,mixture,4,"[2.3443044047657025, 0.6072900279032053, -0.3263351062655948, 0.14478665470486832, 0.7681521052199477]","[2.14212731523447, 1.0246727731871503, -1.6590840137923124, 4.0, 0.3198066153677819]",0.06757309632843604,0.005664006160259821,1.3011185943760661e-07,"[2.0486553453007497e-08, -3.248021122892464e-08, -2.32008359464346e-08, -0.005664006160259821, 1.3011185943760661e-07]","[2.0486553453007497e-08, -3.248021122892464e-08, -2.32008359464346e-08, 0.0, 1.3011185943760661e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.0816681711721685e-16,True
n3000_s211,smm,mixture,5,"[1.807352055844653, 0.29226323155493733, -0.7413353254223056, 3.9474785617315744, 0.2765788049678836]","[2.142127312086353, 1.0246727752779163, -1.6590840088765568, 4.0, 0.319806617127983]",0.06757309632843612,0.005663981005381438,6.807001446881844e-08,"[-2.3657259582299944e-08, -8.463903731527334e-09, -9.438880666651217e-09, -0.005663981005381438, 6.807001446881844e-08]","[-2.3657259582299944e-08, -8.463903731527334e-09, -9.438880666651217e-09, 0.0, 6.807001446881844e-08]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.914335439641036e-16,True
n3000_s211,smm,mixture,6,"[0.8395887752770816, 0.9190728213433986, -0.27856814321871415, 2.682230570885772, 0.7331591124514238]","[2.1421273150214115, 1.0246727732444743, -1.6590840115235443, 4.0, 0.31980661577096975]",0.06757309632843617,0.0056639911549691505,1.6613452150440744e-09,"[7.925683221700341e-10, 2.2500320291836406e-10, -2.723361900575094e-10, -0.0056639911549691505, 1.6613452150440744e-09]","[7.925683221700341e-10, 2.2500320291836406e-10, -2.723361900575094e-10, 0.0, 1.6613452150440744e-09]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.3306690738754696e-16,True
n3000_s211,smm,mixture,7,"[1.8607969786856526, 0.8289430005032129, -1.151888708170668, 2.732741258289009, 0.8872231924011801]","[2.1421273123491433, 1.024672771706662, -1.6590840341873898, 4.0, 0.31980661176404385]",0.06757309632843635,0.005663941684462114,3.5828359712646723e-07,"[-7.203067618278061e-08, 7.49270460129528e-08, 5.3811861054370996e-08, -0.005663941684462114, -3.5828359712646723e-07]","[-7.203067618278061e-08, 7.49270460129528e-08, 5.3811861054370996e-08, 0.0, -3.5828359712646723e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.134781488891349e-16,True
n3000_s211,smm,single,0,"[1.0, 0.8, 0.2]","[1.1144549515702242, 0.5550966484762574, 0.6955229507258652]",0.0818076820142847,1.3306428924214977e-07,1.3306428924214977e-07,"[-2.132028147777687e-08, 1.3306428924214977e-07, 8.516941562815641e-08]","[-2.132028147777687e-08, 1.3306428924214977e-07, 8.516941562815641e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.469446951953614e-16,True
n3000_s211,smm,single,1,"[0.6, 0.5, -0.8]","[1.1144549501091392, 0.5550966481240053, 0.6955229499342757]",0.08180768201428439,5.107470436166439e-10,5.107470436166439e-10,"[4.710232854795993e-10, 4.2597891360129925e-10, 5.107470436166439e-10]","[4.710232854795993e-10, 4.2597891360129925e-10, 5.107470436166439e-10]",,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,2.7755575615628914e-17,True
n3000_s211,smm,single,2,"[1.2861507604093207, 0.8134423524079746, -0.7929934534442544]","[1.1144549492414693, 0.5550966501963129, 0.6955229462853266]",0.08180768201428441,8.446410107790236e-08,8.446410107790236e-08,"[-4.6901956602361794e-08, 8.446410107790236e-08, 3.142726899031667e-08]","[-4.6901956602361794e-08, 8.446410107790236e-08, 3.142726899031667e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.551115123125783e-17,True
n3000_s211,smm,single,3,"[0.8035467436736804, 0.40235822893142303, 0.7298323410643484]","[1.1144549501298893, 0.5550966481618609, 0.6955229498996071]",0.08180768201428446,4.561161344451836e-09,4.561161344451836e-09,"[-6.581859081193631e-10, 4.561161344451836e-09, 2.818989182709619e-09]","[-6.581859081193631e-10, 4.561161344451836e-09, 2.818989182709619e-09]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.71445146547012e-17,True
n3000_s211,smm,single,4,"[0.23262403945478488, 1.1021570812837012, -0.022707251631517877]","[1.1144549500820677, 0.555096648282352, 0.6955229496745704]",0.08180768201428443,2.3202315719769717e-09,2.3202315719769717e-09,"[2.0178652043560674e-09, -7.454413063386067e-10, -2.3202315719769717e-09]","[2.0178652043560674e-09, -7.454413063386067e-10, -2.3202315719769717e-09]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.938893903907228e-17,True
n3000_s211,smm,single,5,"[0.9595686318938125, 0.9309496839321727, -1.0071100448155845]","[1.1144549499870056, 0.5550966482479034, 0.6955229496565896]",0.08180768201428451,2.5301500803341648e-09,2.5301500803341648e-09,"[-2.5301500803341648e-09, 1.7456639974690324e-09, -1.1247139287615115e-10]","[-2.5301500803341648e-09, 1.7456639974690324e-09, -1.1247139287615115e-10]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5265566588595902e-16,True
n3000_s211,smm,single,6,"[0.31887290856985234, 0.6503048078834958, -1.4761295109394215]","[1.1144549473577057, 0.5550966491455789, 0.695522946276225]",0.08180768201428451,6.778554459277789e-08,6.778554459277789e-08,"[-6.778554459277789e-08, -5.786923837260843e-09, -1.5042056467594322e-08]","[-6.778554459277789e-08, -5.786923837260843e-09, -1.5042056467594322e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5265566588595902e-16,True
n3000_s211,smm,single,7,"[0.15570018782399744, 0.46033412799919854, 0.3368161163811134]","[1.1144549504062662, 0.5550966483009266, 0.6955229501637614]",0.08180768201428436,1.8215229731456326e-07,1.8215229731456326e-07,"[-8.404708992573034e-08, 1.8215229731456326e-07, 1.216523207040257e-07]","[-8.404708992573034e-08, 1.8215229731456326e-07, 1.216523207040257e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n3000_s307,mle,mixture,0,"[1.15, 0.9, -0.3, 1.5, 0.58]","[1.7086992220024415, 1.3140450724487893, -2.251565402274097, 3.562518460491998, 0.2712451899056717]",1659.9224669924374,3.666884775332946e-05,3.666884775332946e-05,"[-3.666884775332946e-05, 1.496462941319443e-05, 9.622841815604133e-06, 2.031936550717095e-05, -1.2952764051110677e-05]","[-3.666884775332946e-05, 1.496462941319443e-05, 9.622841815604133e-06, 2.031936550717095e-05, -1.2952764051110677e-05]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4551915228366852e-11,False
n3000_s307,mle,mixture,1,"[0.8, 0.6, -0.8, 0.5, 0.35]","[1.7086954679709234, 1.3140420490279194, -2.2515584463714253, 3.5625094878456367, 0.271245092389271]",1659.9224669924383,0.00010846705123013223,0.00010846705123013223,"[-5.670505596550024e-05, 3.450591844755824e-05, 3.1351958526881774e-05, 3.4974191580078307e-05, -0.00010846705123013223]","[-5.670505596550024e-05, 3.450591844755824e-05, 3.1351958526881774e-05, 3.4974191580078307e-05, -0.00010846705123013223]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.546140993013978e-11,False
n3000_s307,mle,mixture,2,"[1.5, 1.2, 0.2, 2.5, 0.75]","[1.0160609813234471, 0.7908345103490138, 0.3585199035079225, 0.022043200531724382, 0.9699983672355835]",1660.2680347617443,0.0002560673600545682,0.0002560673600545682,"[-0.0001418579663294839, 0.0002560673600545682, 9.011022718485862e-05, 2.761414297480433e-06, -1.112321968938651e-06]","[-0.0001418579663294839, 0.0002560673600545682, 9.011022718485862e-05, 2.761414297480433e-06, -1.112321968938651e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.34556776932140565,False
n3000_s307,mle,mixture,3,"[1.2204439368706268, 0.45611876318451877, -1.7004350757861844, 3.1357212815801567, 0.3868414395299916]","[1.708696212891843, 1.3140424955607388, -2.2515602325785613, 3.5625104963741747, 0.27124489819231795]",1659.9224669924279,0.00017471580734662595,0.00017471580734662595,"[-1.5629738955413863e-05, 4.305898554080034e-05, 2.7972835619061165e-05, 1.4309390910793862e-05, -0.00017471580734662595]","[-1.5629738955413863e-05, 4.305898554080034e-05, 2.7972835619061165e-05, 1.4309390910793862e-05, -0.00017471580734662595]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.002220859751105e-12,False
n3000_s307,mle,mixture,4,"[0.7357007177971452, 1.411281104931754, -0.1274424028264467, 0.6232843793153154, 0.4831614505787976]","[1.7086970881420194, 1.3140431331052858, -2.2515608972240426, 3.562512363421865, 0.2712450785817594]",1659.922466992423,2.5785560352042936e-05,2.5785560352042936e-05,"[-4.010018399669413e-06, 7.94985741237042e-06, 5.4615086261256e-06, 3.2544348701202264e-06, -2.5785560352042936e-05]","[-4.010018399669413e-06, 7.94985741237042e-06, 5.4615086261256e-06, 3.2544348701202264e-06, -2.5785560352042936e-05]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.2737367544323206e-13,False
n3000_s307,mle,mixture,5,"[1.4091821273988592, 0.9555464955845588, -0.37028046547547167, 2.5650937122918203, 0.47543138411344404]","[1.7086967150533379, 1.314042654514958, -2.2515601772305325, 3.5625113387363765, 0.27124501878419915]",1659.922466992424,8.276253600003614e-06,8.276253600003614e-06,"[7.675500799275703e-06, -8.276253600003614e-06, -3.108268177065554e-06, -3.6715954604416012e-06, 7.666212785917281e-06]","[7.675500799275703e-06, -8.276253600003614e-06, -3.108268177065554e-06, -3.6715954604416012e-06, 7.666212785917281e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1368683772161603e-12,True
n3000_s307,mle,mixture,6,"[2.017018603832043, 0.7931339498441498, -0.012709744847424709, 3.265132005586659, 0.8584025771364436]","[1.0160614656143037, 0.7908331802084382, 0.3585121025549861, 0.022082839657463, 0.9696065679959945]",1660.268034761301,6.953628345529594e-05,6.953628345529594e-05,"[3.5749170248733364e-05, -6.953628345529594e-05, -4.739389290303597e-05, -1.3386611080450778e-06, 1.9102545108489605e-06]","[3.5749170248733364e-05, -6.953628345529594e-05, -4.739389290303597e-05, -1.3386611080450778e-06, 1.9102545108489605e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.345567768878027,False
n3000_s307,mle,mixture,7,"[0.4695831151445476, 0.5717500663295371, -0.48645155746255586, 3.028286238471003, 0.4854661605017116]","[1.7086972042449051, 1.3140432292582895, -2.2515612658976347, 3.5625126630509114, 0.27124505565477597]",1659.9224669924229,2.5473187338587167e-05,2.5473187338587167e-05,"[-1.8181718486331988e-06, 7.068203576654497e-06, 4.064092832267718e-06, 1.756993003670937e-06, -2.5473187338587167e-05]","[-1.8181718486331988e-06, 7.068203576654497e-06, 4.064092832267718e-06, 1.756993003670937e-06, -2.5473187338587167e-05]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,False
n3000_s307,mle,single,0,"[1.0, 0.8, 0.2]","[1.0160585205953312, 0.7908308684158852, 0.3591821675443872]",1660.268034785204,2.2884139644130386e-05,2.2884139644130386e-05,"[-2.1668842911215513e-05, 2.2884139644130386e-05, 1.7820875798379987e-05]","[-2.1668842911215513e-05, 2.2884139644130386e-05, 1.7820875798379987e-05]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.821210263296962e-13,False
n3000_s307,mle,single,1,"[0.6, 0.5, -0.8]","[1.0160572867482114, 0.7908287234660981, 0.35918374271522563]",1660.2680347856722,0.0007686174682015601,0.0007686174682015601,"[6.359493956609175e-05, -0.0007686174682015601, -0.0004059668036501818]","[6.359493956609175e-05, -0.0007686174682015601, -0.0004059668036501818]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.688445187639445e-10,False
n3000_s307,mle,single,2,"[1.7173252386383424, 2.063462210826765, 2.296222858436683]","[1.0160585841997511, 0.790830909936766, 0.359182115995494]",1660.2680347852033,1.9188593008978572e-07,1.9188593008978572e-07,"[-1.4433275374869936e-07, 1.6485444553904216e-07, 1.9188593008978572e-07]","[-1.4433275374869936e-07, 1.6485444553904216e-07, 1.9188593008978572e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n3000_s307,mle,single,3,"[1.374468285650302, 1.7310321462360565, 1.5691325313399735]","[1.0160597584768325, 0.7908279226886027, 0.35918589881437785]",1660.268034786233,0.001339838675789018,0.001339838675789018,"[0.0006983709624071022, -0.001339838675789018, -0.0007304946088910746]","[0.0006983709624071022, -0.001339838675789018, -0.0007304946088910746]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.029775376082398e-09,False
n3000_s307,mle,single,4,"[0.517181881858852, 1.1741970890844902, 2.314303315943784]","[1.016058594049118, 0.7908309268366441, 0.35918209793131534]",1660.2680347852033,1.7480875026398834e-06,1.7480875026398834e-06,"[1.2404595906012617e-06, 1.7480875026398834e-06, 3.337566507055634e-07]","[1.2404595906012617e-06, 1.7480875026398834e-06, 3.337566507055634e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n3000_s307,mle,single,5,"[2.1918254862967426, 0.9153963385304004, -1.6022370961712933]","[1.0160599754645963, 0.7908332848903404, 0.35918007649471184]",1660.2680347856563,0.0006236780115757012,0.0006236780115757012,"[2.019868715485984e-05, 0.0006236780115757012, 0.0002958207660265777]","[2.019868715485984e-05, 0.0006236780115757012, 0.0002958207660265777]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.5292836148291826e-10,False
n3000_s307,mle,single,6,"[0.8703635129021833, 2.09353793226238, 0.65006073817518]","[1.0160585891389349, 0.7908309131648845, 0.3591821144472028]",1660.2680347852033,6.54148039069824e-07,6.54148039069824e-07,"[6.54148039069824e-07, 3.9638899596017296e-07, 1.9445926180416961e-07]","[6.54148039069824e-07, 3.9638899596017296e-07, 1.9445926180416961e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n3000_s307,mle,single,7,"[1.3921361181064325, 1.5720698068034977, -0.2264872497622954]","[1.01605858409094, 0.7908309115733356, 0.3591821132620331]",1660.2680347852033,8.114558325278409e-08,8.114558325278409e-08,"[-8.114558325278409e-08, 8.074944912728199e-08, 3.402639187077838e-08]","[-8.114558325278409e-08, 8.074944912728199e-08, 3.402639187077838e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n3000_s307,smm,mixture,0,"[1.15, 0.9, -0.3, 1.5, 0.58]","[0.9986382084577251, 0.7496627203094768, 0.38605502270626885, 0.02, 0.03]",0.02483777553757621,4.574675869806763e-06,5.294857095090519e-07,"[-5.294857095090519e-07, -2.6234565382718053e-08, 1.1007015611463888e-10, 4.574675869806763e-06, 1.4921386863041793e-06]","[-5.294857095090519e-07, -2.6234565382718053e-08, 1.1007015611463888e-10, 0.0, 0.0]",3:lower|4:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0052289094380747955,True
n3000_s307,smm,mixture,1,"[0.8, 0.6, -0.8, 0.5, 0.35]","[1.8413303679087232, 1.3286016683847222, -2.4785145728643347, 3.9136131379657626, 0.25901296043184213]",0.019608866099503623,1.522181852081899e-06,1.522181852081899e-06,"[-4.474895717851749e-07, 4.1851757764954384e-07, 3.258225141613755e-07, 3.278815294019909e-07, -1.522181852081899e-06]","[-4.474895717851749e-07, 4.1851757764954384e-07, 3.258225141613755e-07, 3.278815294019909e-07, -1.522181852081899e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.2100377083944522e-15,True
n3000_s307,smm,mixture,2,"[1.5, 1.2, 0.2, 2.5, 0.75]","[0.9986381934278656, 0.7496627005507385, 0.4048550585377289, 0.02, 0.97]",0.024837777077666393,4.799897499452435e-06,2.685804805283281e-07,"[1.295742306582203e-07, -2.685804805283281e-07, -1.8654525019428e-07, 4.799897499452435e-06, -1.5348538481345298e-06]","[1.295742306582203e-07, -2.685804805283281e-07, -1.8654525019428e-07, 0.0, 0.0]",3:lower|4:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.005228910978164979,True
n3000_s307,smm,mixture,3,"[0.35536641838920174, 0.7931431104846767, 0.21410092616843635, 3.0761496406544273, 0.16218449837950344]","[1.8413298047658864, 1.3286013106844647, -2.478513821587861, 3.9136119446117053, 0.2590129340484623]",0.019608866099505174,1.5329282673955114e-06,1.5329282673955114e-06,"[-1.8129072659175743e-07, 4.2359780411121853e-07, 2.558816749998849e-07, 1.4745037065926102e-07, -1.5329282673955114e-06]","[-1.8129072659175743e-07, 4.2359780411121853e-07, 2.558816749998849e-07, 1.4745037065926102e-07, -1.5329282673955114e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.760880495917718e-15,True
n3000_s307,smm,mixture,4,"[1.0459485336017023, 0.06921196048184919, -0.012851023075467705, 1.9369944289456242, 0.17948913286985754]","[1.8413282152285606, 1.3286003470617211, -2.4785113870789015, 3.9136085887387813, 0.25901292544299204]",0.019608866099599317,9.560050924235352e-06,9.560050924235352e-06,"[-2.0878055857640127e-06, 2.7740698175664257e-06, 1.937325390331113e-06, 1.572502090546661e-06, -9.560050924235352e-06]","[-2.0878055857640127e-06, 2.7740698175664257e-06, 1.937325390331113e-06, 1.572502090546661e-06, -9.560050924235352e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.790432353717904e-14,True
n3000_s307,smm,mixture,5,"[2.1014655950092473, 0.4524427419764909, -0.970332859820005, 0.8335414034047801, 0.1990948804636568]","[1.8413304380670545, 1.328601707073569, -2.4785146410847756, 3.913613250748883, 0.25901296278296443]",0.019608866099501413,6.0491518004001e-07,6.0491518004001e-07,"[6.652158926240444e-08, -1.5740437664217566e-07, -9.989146811353509e-08, -5.982597601114615e-08, 6.0491518004001e-07]","[6.652158926240444e-08, -1.5740437664217566e-07, -9.989146811353509e-08, -5.982597601114615e-08, 6.0491518004001e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n3000_s307,smm,mixture,6,"[2.0004533749199527, 0.09214370162692562, 1.434963813826866, 1.7981447661194458, 0.335897806189723]","[1.009669840462751, 0.759477546233558, 0.35191202387676324, 1.706767896004177, 0.959339115770347]",0.025427996022310825,0.04782558256574858,0.04782558256574858,"[0.013452173320297384, 0.04782558256574858, 0.014112126550209401, 0.00042201256964774356, -0.01942607875198303]","[0.013452173320297384, 0.04782558256574858, 0.014112126550209401, 0.00042201256964774356, -0.01942607875198303]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0058191299228094115,False
n3000_s307,smm,mixture,7,"[0.46003665501260255, 0.564852877655909, 1.0763987270059783, 0.9059557634551251, 0.4911835107252226]","[0.9986382121672729, 0.7496627019790076, 0.4048550713132557, 0.02, 0.97]",0.024837777077671153,4.803765472766717e-06,5.710407097539189e-07,"[5.710407097539189e-07, -5.5187333462868374e-08, -5.2562036835642964e-08, 4.803765472766717e-06, -1.5374844227536456e-06]","[5.710407097539189e-07, -5.5187333462868374e-08, -5.2562036835642964e-08, 0.0, 0.0]",3:lower|4:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0052289109781697395,True
