row_id,state_harm,maintenance_cost,subsidy_loading,objective_ccp_sse,linf_distance,restriction_delta,restriction_slack,acceptance_tolerance,restricted_accept,slab_membership,is_domain_boundary
947,0.45624999999999993,0.8999999999999999,1.5,0.06352956410912276,0.6128480546595535,0.35,0.2628480546595535,1e-12,True,subsidy_loading_high,False
948,0.45624999999999993,0.8999999999999999,1.625,0.08319398742485948,0.7378480546595535,0.35,0.3878480546595535,1e-12,True,subsidy_loading_high,False
949,0.45624999999999993,0.8999999999999999,1.75,0.10463734127912565,0.8628480546595535,0.35,0.5128480546595535,1e-12,True,subsidy_loading_high,False
950,0.45624999999999993,0.8999999999999999,1.875,0.12733470424316803,0.9878480546595535,0.35,0.6378480546595535,1e-12,True,subsidy_loading_high,False
951,0.45624999999999993,0.8999999999999999,2.0,0.15079332531426515,1.1128480546595534,0.35,0.7628480546595534,1e-12,True,subsidy_loading_high,True
952,0.45624999999999993,1.075,0.0,0.17342230216279336,0.8871519453404465,0.35,0.5371519453404465,1e-12,True,subsidy_loading_low,True
953,0.45624999999999993,1.075,0.125,0.13910834617433376,0.7621519453404465,0.35,0.4121519453404465,1e-12,True,subsidy_loading_low,False
954,0.45624999999999993,1.075,0.25,0.10837325705874178,0.6371519453404465,0.35,0.2871519453404465,1e-12,True,subsidy_loading_low,False
955,0.45624999999999993,1.075,0.375,0.08163792682770274,0.5121519453404465,0.35,0.16215194534044652,1e-12,True,subsidy_loading_low,False
956,0.45624999999999993,1.075,0.5,0.05925378991311144,0.3871519453404465,0.35,0.037151945340446524,1e-12,True,subsidy_loading_low,False
957,0.45624999999999993,1.075,0.625,0.04148707966483411,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
958,0.45624999999999993,1.075,0.75,0.028505628690031273,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
959,0.45624999999999993,1.075,0.875,0.020369426841808112,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
960,0.45624999999999993,1.075,1.0,0.017025979147161936,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
961,0.45624999999999993,1.075,1.125,0.018311172227363868,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
962,0.45624999999999993,1.075,1.25,0.023955890780586575,0.3628480546595535,0.35,0.01284805465955352,1e-12,True,subsidy_loading_high,False
963,0.45624999999999993,1.075,1.375,0.03359808508066924,0.4878480546595535,0.35,0.13784805465955352,1e-12,True,subsidy_loading_high,False
964,0.45624999999999993,1.075,1.5,0.0467994563536139,0.6128480546595535,0.35,0.2628480546595535,1e-12,True,subsidy_loading_high,False
965,0.45624999999999993,1.075,1.625,0.06306548332556336,0.7378480546595535,0.35,0.3878480546595535,1e-12,True,subsidy_loading_high,False
966,0.45624999999999993,1.075,1.75,0.08186722926564265,0.8628480546595535,0.35,0.5128480546595535,1e-12,True,subsidy_loading_high,False
967,0.45624999999999993,1.075,1.875,0.10266328331320843,0.9878480546595535,0.35,0.6378480546595535,1e-12,True,subsidy_loading_high,False
968,0.45624999999999993,1.075,2.0,0.12492030403604942,1.1128480546595534,0.35,0.7628480546595534,1e-12,True,subsidy_loading_high,True
969,0.45624999999999993,1.2499999999999998,0.0,0.2410681344069474,0.8871519453404465,0.35,0.5371519453404465,1e-12,True,subsidy_loading_low,True
970,0.45624999999999993,1.2499999999999998,0.125,0.2025473268769456,0.7621519453404465,0.35,0.4121519453404465,1e-12,True,subsidy_loading_low,False
971,0.45624999999999993,1.2499999999999998,0.25,0.16693199479176085,0.6371519453404465,0.35,0.2871519453404465,1e-12,True,subsidy_loading_low,False
972,0.45624999999999993,1.2499999999999998,0.375,0.13471152849896542,0.5121519453404465,0.35,0.16215194534044652,1e-12,True,subsidy_loading_low,False
973,0.45624999999999993,1.2499999999999998,0.5,0.10632986057686769,0.3871519453404465,0.35,0.037151945340446524,1e-12,True,subsidy_loading_low,False
974,0.45624999999999993,1.2499999999999998,0.625,0.08216819821340146,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
975,0.45624999999999993,1.2499999999999998,0.75,0.06252860962583051,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
976,0.45624999999999993,1.2499999999999998,0.875,0.04761965715935991,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
977,0.45624999999999993,1.2499999999999998,1.0,0.037545313794245694,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
978,0.45624999999999993,1.2499999999999998,1.125,0.03229829393104567,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
979,0.45624999999999993,1.2499999999999998,1.25,0.031758658857280055,0.3628480546595535,0.35,0.01284805465955352,1e-12,True,subsidy_loading_high,False
980,0.45624999999999993,1.2499999999999998,1.375,0.03569813803997133,0.4878480546595535,0.35,0.13784805465955352,1e-12,True,subsidy_loading_high,False
981,0.45624999999999993,1.2499999999999998,1.5,0.043790087437808635,0.6128480546595535,0.35,0.2628480546595535,1e-12,True,subsidy_loading_high,False
982,0.45624999999999993,1.2499999999999998,1.625,0.055624459036389594,0.7378480546595535,0.35,0.3878480546595535,1e-12,True,subsidy_loading_high,False
983,0.45624999999999993,1.2499999999999998,1.75,0.07072666650209755,0.8628480546595535,0.35,0.5128480546595535,1e-12,True,subsidy_loading_high,False
984,0.45624999999999993,1.2499999999999998,1.875,0.088578877421226,0.9878480546595535,0.35,0.6378480546595535,1e-12,True,subsidy_loading_high,False
985,0.45624999999999993,1.2499999999999998,2.0,0.10864209537555758,1.1128480546595534,0.35,0.7628480546595534,1e-12,True,subsidy_loading_high,True
986,0.45624999999999993,1.4249999999999998,0.0,0.3199921262074465,0.8871519453404465,0.35,0.5371519453404465,1e-12,True,subsidy_loading_low,True
987,0.45624999999999993,1.4249999999999998,0.125,0.2782767505313913,0.7621519453404465,0.35,0.4121519453404465,1e-12,True,subsidy_loading_low,False
988,0.45624999999999993,1.4249999999999998,0.25,0.2387376927290482,0.6371519453404465,0.35,0.2871519453404465,1e-12,True,subsidy_loading_low,False
989,0.45624999999999993,1.4249999999999998,0.375,0.20189947953824647,0.5121519453404465,0.35,0.16215194534044652,1e-12,True,subsidy_loading_low,False
990,0.45624999999999993,1.4249999999999998,0.5,0.16826486017720374,0.3871519453404465,0.35,0.037151945340446524,1e-12,True,subsidy_loading_low,False
991,0.45624999999999993,1.4249999999999998,0.625,0.13829803328203016,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
992,0.45624999999999993,1.4249999999999998,0.75,0.11240733910155669,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
993,0.45624999999999993,1.4249999999999998,0.875,0.09092836794477692,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
994,0.45624999999999993,1.4249999999999998,1.0,0.07410862562718559,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
995,0.45624999999999993,1.4249999999999998,1.125,0.0620949913243351,0.3022935394988677,0.35,-0.04770646050113225,1e-12,False,none,False
996,0.45624999999999993,1.4249999999999998,1.25,0.05492516059372511,0.3628480546595535,0.35,0.01284805465955352,1e-12,True,subsidy_loading_high,False
997,0.45624999999999993,1.4249999999999998,1.375,0.05252406163711412,0.4878480546595535,0.35,0.13784805465955352,1e-12,True,subsidy_loading_high,False
998,0.45624999999999993,1.4249999999999998,1.5,0.05470586911369038,0.6128480546595535,0.35,0.2628480546595535,1e-12,True,subsidy_loading_high,False
999,0.45624999999999993,1.4249999999999998,1.625,0.061181752481063285,0.7378480546595535,0.35,0.3878480546595535,1e-12,True,subsidy_loading_high,False
1000,0.45624999999999993,1.4249999999999998,1.75,0.07157294972470922,0.8628480546595535,0.35,0.5128480546595535,1e-12,True,subsidy_loading_high,False
1001,0.45624999999999993,1.4249999999999998,1.875,0.08542823484204377,0.9878480546595535,0.35,0.6378480546595535,1e-12,True,subsidy_loading_high,False
1002,0.45624999999999993,1.4249999999999998,2.0,0.10224443106019773,1.1128480546595534,0.35,0.7628480546595534,1e-12,True,subsidy_loading_high,True
1003,0.45624999999999993,1.5999999999999999,0.0,0.4075081143263455,0.8871519453404465,0.35,0.5371519453404465,1e-12,True,maintenance_cost_high|subsidy_loading_low,True
1004,0.45624999999999993,1.5999999999999999,0.125,0.363636332092026,0.7621519453404465,0.35,0.4121519453404465,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1005,0.45624999999999993,1.5999999999999999,0.25,0.32119918175797335,0.6371519453404465,0.35,0.2871519453404465,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1006,0.45624999999999993,1.5999999999999999,0.375,0.2807259725050975,0.5121519453404465,0.35,0.16215194534044652,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1007,0.45624999999999993,1.5999999999999999,0.5,0.2427455069658855,0.3871519453404465,0.35,0.037151945340446524,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1008,0.45624999999999993,1.5999999999999999,0.625,0.20777120153962217,0.37268124614788944,0.35,0.022681246147889467,1e-12,True,maintenance_cost_high,False
1009,0.45624999999999993,1.5999999999999999,0.75,0.1762847409536752,0.37268124614788944,0.35,0.022681246147889467,1e-12,True,maintenance_cost_high,False
1010,0.45624999999999993,1.5999999999999999,0.875,0.14871888295549796,0.37268124614788944,0.35,0.022681246147889467,1e-12,True,maintenance_cost_high,False
1011,0.45624999999999993,1.5999999999999999,1.0,0.12544027237978705,0.37268124614788944,0.35,0.022681246147889467,1e-12,True,maintenance_cost_high,False
1012,0.45624999999999993,1.5999999999999999,1.125,0.10673333817117696,0.37268124614788944,0.35,0.022681246147889467,1e-12,True,maintenance_cost_high,False
1013,0.45624999999999993,1.5999999999999999,1.25,0.09278648528186284,0.37268124614788944,0.35,0.022681246147889467,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1014,0.45624999999999993,1.5999999999999999,1.375,0.08368180985183904,0.4878480546595535,0.35,0.13784805465955352,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1015,0.45624999999999993,1.5999999999999999,1.5,0.07938942758455741,0.6128480546595535,0.35,0.2628480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1016,0.45624999999999993,1.5999999999999999,1.625,0.07976720268209297,0.7378480546595535,0.35,0.3878480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1017,0.45624999999999993,1.5999999999999999,1.75,0.08456622048846554,0.8628480546595535,0.35,0.5128480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1018,0.45624999999999993,1.5999999999999999,1.875,0.09344181513595666,0.9878480546595535,0.35,0.6378480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1019,0.45624999999999993,1.5999999999999999,2.0,0.1059694212217228,1.1128480546595534,0.35,0.7628480546595534,1e-12,True,maintenance_cost_high|subsidy_loading_high,True
1020,0.45624999999999993,1.775,0.0,0.5009207606747779,0.8871519453404465,0.35,0.5371519453404465,1e-12,True,maintenance_cost_high|subsidy_loading_low,True
1021,0.45624999999999993,1.775,0.125,0.4559037445582834,0.7621519453404465,0.35,0.4121519453404465,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1022,0.45624999999999993,1.775,0.25,0.41160390246191814,0.6371519453404465,0.35,0.2871519453404465,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1023,0.45624999999999993,1.775,0.375,0.36852981314438077,0.5476812461478895,0.35,0.1976812461478895,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1024,0.45624999999999993,1.775,0.5,0.32720722805433555,0.5476812461478895,0.35,0.1976812461478895,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1025,0.45624999999999993,1.775,0.625,0.28816684073962245,0.5476812461478895,0.35,0.1976812461478895,1e-12,True,maintenance_cost_high,False
1026,0.45624999999999993,1.775,0.75,0.2519301126300016,0.5476812461478895,0.35,0.1976812461478895,1e-12,True,maintenance_cost_high,False
1027,0.45624999999999993,1.775,0.875,0.21899345363162762,0.5476812461478895,0.35,0.1976812461478895,1e-12,True,maintenance_cost_high,False
1028,0.45624999999999993,1.775,1.0,0.18981127710813406,0.5476812461478895,0.35,0.1976812461478895,1e-12,True,maintenance_cost_high,False
1029,0.45624999999999993,1.775,1.125,0.16477869219248714,0.5476812461478895,0.35,0.1976812461478895,1e-12,True,maintenance_cost_high,False
1030,0.45624999999999993,1.775,1.25,0.14421482767612576,0.5476812461478895,0.35,0.1976812461478895,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1031,0.45624999999999993,1.775,1.375,0.12834795626709417,0.5476812461478895,0.35,0.1976812461478895,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1032,0.45624999999999993,1.775,1.5,0.11730365819888833,0.6128480546595535,0.35,0.2628480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1033,0.45624999999999993,1.775,1.625,0.1110971893318171,0.7378480546595535,0.35,0.3878480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1034,0.45624999999999993,1.775,1.75,0.10963098113050432,0.8628480546595535,0.35,0.5128480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1035,0.45624999999999993,1.775,1.875,0.11269780754489972,0.9878480546595535,0.35,0.6378480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1036,0.45624999999999993,1.775,2.0,0.11998964876857947,1.1128480546595534,0.35,0.7628480546595534,1e-12,True,maintenance_cost_high|subsidy_loading_high,True
1037,0.45624999999999993,1.95,0.0,0.5976529263054193,0.8871519453404465,0.35,0.5371519453404465,1e-12,True,maintenance_cost_high|subsidy_loading_low,True
1038,0.45624999999999993,1.95,0.125,0.5524326343378819,0.7621519453404465,0.35,0.4121519453404465,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1039,0.45624999999999993,1.95,0.25,0.5072653208355267,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1040,0.45624999999999993,1.95,0.375,0.462618905324662,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1041,0.45624999999999993,1.95,0.5,0.41899213439849015,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1042,0.45624999999999993,1.95,0.625,0.37690524360776445,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high,False
1043,0.45624999999999993,1.95,0.75,0.3368885462629101,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high,False
1044,0.45624999999999993,1.95,0.875,0.2994690119351689,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high,False
1045,0.45624999999999993,1.95,1.0,0.2651550559467093,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high,False
1046,0.45624999999999993,1.95,1.125,0.23441996683111735,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high,False
1047,0.45624999999999993,1.95,1.25,0.20768463660007833,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1048,0.45624999999999993,1.95,1.375,0.185300499685487,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1049,0.45624999999999993,1.95,1.5,0.16753378943720967,0.7226812461478895,0.35,0.37268124614788956,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1050,0.45624999999999993,1.95,1.625,0.15455233846240685,0.7378480546595535,0.35,0.3878480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1051,0.45624999999999993,1.95,1.75,0.14641613661418365,0.8628480546595535,0.35,0.5128480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1052,0.45624999999999993,1.95,1.875,0.1430726889195375,0.9878480546595535,0.35,0.6378480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1053,0.45624999999999993,1.95,2.0,0.14435788199973942,1.1128480546595534,0.35,0.7628480546595534,1e-12,True,maintenance_cost_high|subsidy_loading_high,True
1054,0.45624999999999993,2.125,0.0,0.6953435457917134,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high|subsidy_loading_low,True
1055,0.45624999999999993,2.125,0.125,0.6507615053599949,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1056,0.45624999999999993,2.125,0.25,0.6056426975955534,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1057,0.45624999999999993,2.125,0.375,0.5604000355474122,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1058,0.45624999999999993,2.125,0.5,0.5154869505879239,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1059,0.45624999999999993,2.125,0.625,0.4713908636250392,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high,False
1060,0.45624999999999993,2.125,0.75,0.42862466789014086,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high,False
1061,0.45624999999999993,2.125,0.875,0.38771614660851517,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high,False
1062,0.45624999999999993,2.125,1.0,0.34919533907851347,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high,False
1063,0.45624999999999993,2.125,1.125,0.3135800069933286,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high,False
1064,0.45624999999999993,2.125,1.25,0.28135954070053315,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1065,0.45624999999999993,2.125,1.375,0.25297787277843553,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1066,0.45624999999999993,2.125,1.5,0.22881621041496922,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1067,0.45624999999999993,2.125,1.625,0.2091766218273982,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1068,0.45624999999999993,2.125,1.75,0.19426766936092768,0.8976812461478896,0.35,0.5476812461478896,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1069,0.45624999999999993,2.125,1.875,0.1841933259958135,0.9878480546595535,0.35,0.6378480546595535,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1070,0.45624999999999993,2.125,2.0,0.17894630613261348,1.1128480546595534,0.35,0.7628480546595534,1e-12,True,maintenance_cost_high|subsidy_loading_high,True
1071,0.45624999999999993,2.3,0.0,0.7919166891674989,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_low,True
1072,0.45624999999999993,2.3,0.125,0.748693182521118,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1073,0.45624999999999993,2.3,0.25,0.7044314597650949,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1074,0.45624999999999993,2.3,0.375,0.6594802543526737,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1075,0.45624999999999993,2.3,0.5,0.6142348657116494,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1076,0.45624999999999993,2.3,0.625,0.5691331939226206,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high,False
1077,0.45624999999999993,2.3,0.75,0.5246499723703505,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high,False
1078,0.45624999999999993,2.3,0.875,0.4812890587132378,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high,False
1079,0.45624999999999993,2.3,1.0,0.43957368303718264,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high,False
1080,0.45624999999999993,2.3,1.125,0.4000346252348395,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high,False
1081,0.45624999999999993,2.3,1.25,0.36319641204403774,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1082,0.45624999999999993,2.3,1.375,0.329561792682995,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1083,0.45624999999999993,2.3,1.5,0.29959496578782147,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1084,0.45624999999999993,2.3,1.625,0.27370427160734795,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1085,0.45624999999999993,2.3,1.75,0.2522253004505682,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1086,0.45624999999999993,2.3,1.875,0.23540555813297692,1.0726812461478894,0.35,0.7226812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1087,0.45624999999999993,2.3,2.0,0.22339192383012638,1.1128480546595534,0.35,0.7628480546595534,1e-12,True,maintenance_cost_high|subsidy_loading_high,True
1088,0.45624999999999993,2.475,0.0,0.8856241798750997,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_low,True
1089,0.45624999999999993,2.475,0.125,0.8443467805962932,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1090,0.45624999999999993,2.475,0.25,0.8016252984878243,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1091,0.45624999999999993,2.475,0.375,0.7577397165035838,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1092,0.45624999999999993,2.475,0.5,0.7130194055373588,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1093,0.45624999999999993,2.475,0.625,0.667841418705457,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high,False
1094,0.45624999999999993,2.475,0.75,0.6226272036166993,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high,False
1095,0.45624999999999993,2.475,0.875,0.5778375738705257,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high,False
1096,0.45624999999999993,2.475,1.0,0.5339657916362062,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high,False
1097,0.45624999999999993,2.475,1.125,0.4915286413021538,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high,False
1098,0.45624999999999993,2.475,1.25,0.4510554320492776,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1099,0.45624999999999993,2.475,1.375,0.41307496651006576,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1100,0.45624999999999993,2.475,1.5,0.3781006610838024,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1101,0.45624999999999993,2.475,1.625,0.34661420049785535,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1102,0.45624999999999993,2.475,1.75,0.3190483424996782,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1103,0.45624999999999993,2.475,1.875,0.2957697319239672,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1104,0.45624999999999993,2.475,2.0,0.27706279771535713,1.2476812461478897,0.35,0.8976812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_high,True
1105,0.45624999999999993,2.65,0.0,0.9750648238984496,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_low,True
1106,0.45624999999999993,2.65,0.125,0.9361850920397965,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1107,0.45624999999999993,2.65,0.25,0.895552574119542,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1108,0.45624999999999993,2.65,0.375,0.8533779167862686,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1109,0.45624999999999993,2.65,0.5,0.8099211937886077,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1110,0.45624999999999993,2.65,0.625,0.7654921423606456,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high,False
1111,0.45624999999999993,2.65,0.75,0.7204490450582399,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high,False
1112,0.45624999999999993,2.65,0.875,0.6751960941419897,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high,False
1113,0.45624999999999993,2.65,1.0,0.6301790780254952,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high,False
1114,0.45624999999999993,2.65,1.125,0.5858792359291299,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high,False
1115,0.45624999999999993,2.65,1.25,0.5428051466115925,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1116,0.45624999999999993,2.65,1.375,0.5014825615215474,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1117,0.45624999999999993,2.65,1.5,0.4624421742068343,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1118,0.45624999999999993,2.65,1.625,0.4262054460972134,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1119,0.45624999999999993,2.65,1.75,0.39326878709883945,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1120,0.45624999999999993,2.65,1.875,0.36408661057534586,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,False
1121,0.45624999999999993,2.65,2.0,0.339054025659699,1.4226812461478895,0.35,1.0726812461478894,1e-12,True,maintenance_cost_high|subsidy_loading_high,True
1122,0.45624999999999993,2.825,0.0,1.0591835605953377,1.5976812461478898,0.35,1.2476812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_low,True
1123,0.45624999999999993,2.825,0.125,1.0230206629885243,1.5976812461478898,0.35,1.2476812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1124,0.45624999999999993,2.825,0.25,0.9848902018898398,1.5976812461478898,0.35,1.2476812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1125,0.45624999999999993,2.825,0.375,0.9449362525901839,1.5976812461478898,0.35,1.2476812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1126,0.45624999999999993,2.825,0.5,0.9033500289465393,1.5976812461478898,0.35,1.2476812461478897,1e-12,True,maintenance_cost_high|subsidy_loading_low,False
1127,0.45624999999999993,2.825,0.625,0.8603717351832011,1.5976812461478898,0.35,1.2476812461478897,1e-12,True,maintenance_cost_high,False
1128,0.45624999999999993,2.825,0.75,0.8162912977904847,1.5976812461478898,0.35,1.2476812461478897,1e-12,True,maintenance_cost_high,False
1129,0.45624999999999993,2.825,0.875,0.7714478088676271,1.5976812461478898,0.35,1.2476812461478897,1e-12,True,maintenance_cost_high,False
1130,0.45624999999999993,2.825,1.0,0.7262275169000897,1.5976812461478898,0.35,1.2476812461478897,1e-12,True,maintenance_cost_high,False
