seed,market,scenario,consumer_payment,producer_revenue,producer_profit,tax_payment,subsidy_payment,real_resource_cost,consumer_surplus,welfare_CS_plus_profit_minus_net_fiscal
48101,3,subsidy,0.9543352928699718,0.9543352928699718,0.4783521448732537,0.0,0.07293701925057289,0.548920167247291,0.3780287430000503,0.7834438686227312
48101,4,subsidy,1.0051524566672043,1.0051524566672043,0.5226151778072473,0.0,0.07708481163014666,0.5596220904901035,0.4056856453799764,0.851216011557077
48101,5,subsidy,1.2124395911537986,1.2124395911537986,0.5283167223937539,0.0,0.07759948603118087,0.7617223547912255,0.40918233115580643,0.8598995675183796
48101,6,subsidy,1.0076419615316028,1.0076419615316028,0.4559917273911474,0.0,0.07073340017682136,0.6223836343172767,0.363700357921139,0.748958685135465
48101,7,subsidy,0.9453189388849238,0.9453189388849238,0.4140651086213093,0.0,0.06638858839241073,0.5976424186560252,0.33615141072398214,0.6838279309528807
48101,8,subsidy,1.0751840719181258,1.0751840719181258,0.5307092651421648,0.0,0.0778141776122394,0.6222889843882006,0.4106452885678714,0.8635403760977968
48101,9,subsidy,0.9790567078285453,0.9790567078285453,0.44159307345549514,0.0,0.06927350019641326,0.6067371345694633,0.3543416779773689,0.7266612512364508
48101,10,subsidy,0.9450051048134829,0.9450051048134829,0.44857557381060775,0.0,0.06998556158097413,0.5664150925838494,0.3588932145816256,0.7374832268112592
48101,11,subsidy,0.9297655491431298,0.9297655491431298,0.4555653581388347,0.0,0.07069063862862524,0.5448908296329202,0.3634247358280642,0.7482994553382737
48101,12,subsidy,1.04238944819318,1.04238944819318,0.4966106418606106,0.0,0.07468143788360565,0.6204602442161748,0.38954864518837673,0.8114778491653818
48101,13,subsidy,0.9123496293467982,0.9123496293467982,0.5022354520385377,0.0,0.07520922284788155,0.4853234001561421,0.3930656786401804,0.8200919078308365
48101,14,subsidy,0.9482273057669257,0.9482273057669257,0.4434382418507531,0.0,0.0694624238931412,0.5742514878093138,0.355546868096463,0.7295226860540749
48101,15,subsidy,0.919234272796543,0.919234272796543,0.5069621605143344,0.0,0.07564931208698872,0.4879214243691974,0.39600972020255504,0.8273225686299006
48101,16,subsidy,1.1270591814552038,1.1270591814552038,0.5201601126127602,0.0,0.07686185909074233,0.6837609279331858,0.40417545379484654,0.8474737073168643
48101,17,subsidy,1.0322114031772056,1.0322114031772056,0.4718936320151104,0.0,0.07230828730068908,0.6326260584627843,0.373915418544625,0.7735007632590464
48101,18,subsidy,0.9865192891955421,0.9865192891955421,0.47054387516992313,0.0,0.07217610248898645,0.5881515165146054,0.3730532088386256,0.7714209815195623
48101,19,subsidy,1.1512835261013368,1.1512835261013368,0.5566558994315856,0.0,0.08009499445176343,0.6747226211215147,0.4263479647452203,0.9029088697250425
48101,20,subsidy,1.2006621226413174,1.2006621226413174,0.5693202896117858,0.0,0.08117760226739332,0.7125194352969249,0.4339062035723952,0.9220488909167877
48101,21,subsidy,0.9448234197407402,0.9448234197407402,0.44733341019613304,0.0,0.06985945601480992,0.5673494655594171,0.3580853270750092,0.7355592812563323
48101,22,subsidy,0.8009089576875634,0.8009089576875634,0.36191355122842084,0.0,0.06055879432157967,0.4995542007807223,0.3005619323321966,0.6019166892390378
48101,23,subsidy,0.8942505998613266,0.8942505998613266,0.42886745213649013,0.0,0.06795550392196192,0.5333386516467983,0.3459820077199604,0.7068939559344887
48101,24,subsidy,0.8909131227583589,0.8909131227583589,0.42630424196378514,0.0,0.0676868093369206,0.5322956901314944,0.3442879981069406,0.7029054307338051
48101,25,subsidy,1.0937835332681063,1.0937835332681063,0.5713944270884753,0.0,0.08135304835392423,0.6037421545335552,0.435137563317083,0.9251789420516341
48101,26,subsidy,1.0290933384382082,1.0290933384382082,0.47223129285613863,0.0,0.07234131246867946,0.629203358050749,0.3741309731194674,0.7740209535069266
