seed,market,scenario,root_id,p1,p2
48103,5,baseline,0,2.8470759062647284,2.77022674443673
48103,6,baseline,0,2.5279649232818895,3.203958541528865
48103,7,baseline,0,2.8759328982789976,2.701505174336158
48103,8,baseline,0,2.9562520244560027,3.0706926878932665
48103,9,baseline,0,3.0253122310060903,2.710468337295137
48103,10,baseline,0,3.192746358010253,2.9532340742761827
48103,11,baseline,0,2.633129436943255,2.8567307931526806
48103,12,baseline,0,2.863271533346058,3.0831918937378786
48103,13,baseline,0,2.7294197603275827,2.8739797097844137
48103,14,baseline,0,2.5520940392485967,3.030066693352643
48103,15,baseline,0,3.0560063995889846,2.8656866562886627
48103,16,baseline,0,2.682355221847615,2.7659389850966463
48103,17,baseline,0,3.1649883293670253,2.7160964994085197
48103,18,baseline,0,3.227836546312305,3.025975706305607
48103,19,baseline,0,2.508639986929526,2.695612855999138
48103,20,baseline,0,3.101167321828211,2.92433124442514
48103,21,baseline,0,2.6754493732766615,2.660005182019064
48103,22,baseline,0,2.828141660864641,2.884926881838379
48103,23,baseline,0,2.9987637948005803,2.6723518316219375
48103,24,baseline,0,2.971120833263313,2.725751682578232
48103,25,baseline,0,3.100122595971681,2.7740326073987136
48103,26,baseline,0,3.0112572206607084,2.9915271764130535
48103,27,baseline,0,2.6080687818585053,2.563749503798012
48103,28,baseline,0,2.551031932841258,3.1649073767233555
48103,29,baseline,0,2.511004174017398,2.8456000463791344
48103,30,baseline,0,3.0064294369948374,2.847243066583739
48103,31,baseline,0,3.068091606595269,3.082412163734788
48103,32,baseline,0,2.7903448939001674,2.8216021454547766
48103,33,baseline,0,2.752355153486777,2.947929406124792
48103,34,baseline,0,2.8124364280821306,2.641332349179235
48103,35,baseline,0,2.744189250330733,2.5048063907508333
48103,36,baseline,0,2.8399143757782337,2.9614123736448827
48103,37,baseline,0,2.794014519177275,2.737168951803553
48103,38,baseline,0,3.047512443429947,2.8930641204414638
48103,39,baseline,0,2.97304468931956,2.992930243945294
48103,40,baseline,0,2.803724446474993,2.8849317416937397
48103,41,baseline,0,2.59811801675192,3.0238792751898393
48103,42,baseline,0,2.812941745779736,2.7272574209342895
48103,43,baseline,0,2.998867224389243,2.923824150422866
48103,44,baseline,0,2.7461697079694107,3.0836742912094888
48103,45,baseline,0,2.4459881488468014,2.6808020596125597
48103,46,baseline,0,2.6770497689788826,2.802338627601607
48103,47,baseline,0,2.9120042204295893,2.764343484569851
48103,48,baseline,0,2.9624478532143668,2.9765837637064587
48103,49,baseline,0,2.89856984137548,2.56484780655726
48103,50,baseline,0,2.691958461091794,2.581109108265466
48103,51,baseline,0,2.9761394884556016,2.767381728132512
48103,52,baseline,0,2.5480299332995187,2.8039408746937817
48103,53,baseline,0,3.0699594471531237,2.8074851319168337
48103,54,baseline,0,2.753602257566035,2.8074611305630324
48103,55,baseline,0,2.468467271727124,3.081574496213078
48103,56,baseline,0,3.1124586734043054,2.597080849440462
48103,57,baseline,0,3.0113477086171954,2.844216535636148
48103,58,baseline,0,2.8657772946208238,2.951716149176317
48103,59,baseline,0,2.6183993812279067,2.547997777101991
48103,60,baseline,0,2.940010540778729,2.7367884042959574
48103,61,baseline,0,2.883768714577507,2.8159303168946295
48103,62,baseline,0,3.115481912315499,3.0283219162680424
48103,63,baseline,0,2.726746098044371,2.715118101205609
48103,64,baseline,0,2.7292223317224886,2.7652188161381845
48103,65,baseline,0,2.864573517162807,3.2533508445139114
48103,66,baseline,0,2.7037596304212648,2.9559463569342994
48103,67,baseline,0,2.701060109653948,2.7004589804757826
48103,68,baseline,0,2.608651382161894,3.0815657823999074
48103,69,baseline,0,2.8716664070795273,2.763877552550277
48103,70,baseline,0,2.792309633616632,2.871205212367289
48103,71,baseline,0,2.6447368675245917,2.7816300929963935
48103,72,baseline,0,2.7847574659613574,2.8314364282657953
48103,73,baseline,0,2.68594362897043,2.8286507525765496
48103,74,baseline,0,3.1180619331013304,2.649125591113478
48103,75,baseline,0,2.863952765573608,2.9033608920517713
48103,76,baseline,0,2.828768681049005,2.604448884407425
48103,77,baseline,0,2.875203364950413,2.794687093152699
48103,78,baseline,0,3.2185114674671778,2.7424778732710955
48103,79,baseline,0,2.723263483775852,2.9003502770074627
48103,80,baseline,0,2.5144767635101943,2.785309274871145
48103,81,baseline,0,3.051629175109783,2.855999287073957
48103,82,baseline,0,2.8646688862110143,3.1410599552998306
48103,83,baseline,0,2.8714427138727383,2.8636960532248747
48103,84,baseline,0,3.0159514269374816,2.6461516295769405
48103,85,baseline,0,2.630558815416542,2.6299718356568342
48103,86,baseline,0,2.985675935904369,2.7188762413852365
48103,87,baseline,0,2.8898138406665606,2.5064715325938507
48103,88,baseline,0,2.740678816434885,2.902095315546524
48103,89,baseline,0,2.5586193431937363,2.848561423520646
48103,90,baseline,0,3.1083840744320472,3.079122817336814
48103,91,baseline,0,2.9790399127398706,2.972639891638896
48103,92,baseline,0,2.9237362646499205,2.8349432412967324
48103,93,baseline,0,2.7251952946713396,2.904009811480577
48103,94,baseline,0,2.832078388768913,2.8652264541108097
48103,95,baseline,0,3.272989903167893,2.714100700680979
48103,96,baseline,0,3.0086289391341308,2.514911545387672
48103,97,baseline,0,3.07815551992802,2.5427156573646625
48103,98,baseline,0,2.4395249706619166,2.6809592654563073
48103,99,baseline,0,2.803290301179894,3.0118778037003398
48103,100,baseline,0,2.896114817026953,2.840772497433534
48103,101,baseline,0,3.1788400967825385,2.683520030721779
48103,102,baseline,0,2.959415063221151,2.8613933840962447
48103,103,baseline,0,2.891100449336066,2.8251111577935557
48103,104,baseline,0,2.5669306114505255,3.1120231862646786
48103,105,baseline,0,2.810852905058526,2.6447678439691478
48103,106,baseline,0,2.63065279197994,2.998180665646406
48103,107,baseline,0,2.7512380801886054,2.86801190810519
48103,108,baseline,0,2.6819573610819747,2.5843967182908627
48103,109,baseline,0,3.0654328531422865,2.7910892731827506
48103,110,baseline,0,3.1072267274238845,2.8979052368169453
48103,111,baseline,0,3.1015851933113416,2.6537059050105474
48103,112,baseline,0,2.859461801507126,3.1898328352692147
48103,113,baseline,0,2.902176983366547,2.9432458379566
48103,114,baseline,0,2.925580370769944,2.7676940861065327
48103,115,baseline,0,2.9958918456185804,3.0881940491896036
48103,116,baseline,0,2.6543129616592083,2.7800522357301314
48103,117,baseline,0,2.7208509735588025,2.651776967940021
48103,118,baseline,0,2.7393902953663054,2.8636416259280653
48103,119,baseline,0,2.554223908396533,2.5499457589056957
48103,0,subsidy,0,2.8369662948303773,2.6132982022078757
48103,1,subsidy,0,2.8506249739758935,2.745605056368379
48103,2,subsidy,0,2.80069929308772,2.648631072447972
48103,3,subsidy,0,2.740431144803647,3.03653988339387
48103,4,subsidy,0,2.697459831779406,2.8012928481710735
48103,5,subsidy,0,2.7163920814861187,2.6395429196581204
48103,6,subsidy,0,2.399317265060246,3.075310883307222
48103,7,subsidy,0,2.7472335954170646,2.572805871474227
48103,8,subsidy,0,2.826270668424119,2.9407113318613844
48103,9,subsidy,0,2.895901800780248,2.5810579070692934
48103,10,subsidy,0,3.059262901416142,2.8197506176820726
48103,11,subsidy,0,2.4999863876240327,2.7235877438334586
48103,12,subsidy,0,2.7267444144032145,2.946664774795037
48103,13,subsidy,0,2.5972513425583994,2.741811292015231
48103,14,subsidy,0,2.4203543983794717,2.8983270524835185
48103,15,subsidy,0,2.933517882491056,2.743198139190739
48103,16,subsidy,0,2.5444727543353043,2.628056517584335
48103,17,subsidy,0,3.0387306810118426,2.5898388510533397
48103,18,subsidy,0,3.101055915357582,2.8991950753508835
48103,19,subsidy,0,2.3745912232125423,2.561564092282154
48103,20,subsidy,0,2.973296514583532,2.7964604371804613
48103,21,subsidy,0,2.54406928470084,2.528625093443243
48103,22,subsidy,0,2.7042359717604287,2.7610211927341686
48103,23,subsidy,0,2.8687928587618963,2.542380895583254
48103,24,subsidy,0,2.8431044738260005,2.597735323140921
48103,25,subsidy,0,2.9719186024027375,2.6458286138297704
48103,26,subsidy,0,2.8887138302166577,2.868983785969003
48103,27,subsidy,0,2.471824747259007,2.4275054691985134
48103,28,subsidy,0,2.4210451254004046,3.0349205692825016
48103,29,subsidy,0,2.376130064798926,2.7107259371606625
48103,30,subsidy,0,2.8833628193682346,2.72417644895714
48103,31,subsidy,0,2.933596832445603,2.9479173895851223
48103,32,subsidy,0,2.658617307780734,2.689874559335342
48103,33,subsidy,0,2.6231513275797305,2.818725580217744
48103,34,subsidy,0,2.686984986611789,2.515880907708894
48103,35,subsidy,0,2.617407327400642,2.378024467820743
48103,36,subsidy,0,2.7167263726691555,2.8382243705358063
48103,37,subsidy,0,2.670203773796696,2.6133582064229794
48103,38,subsidy,0,2.9115342581247634,2.757085935136281
48103,39,subsidy,0,2.8438684564937233,2.863754011119456
48103,40,subsidy,0,2.678479257307534,2.759686552526283
48103,41,subsidy,0,2.4708909377760486,2.8966521962139695
48103,42,subsidy,0,2.6883843178082616,2.6026999929628145
48103,43,subsidy,0,2.8743531372065236,2.799310063240152
48103,44,subsidy,0,2.619823036223307,2.957327619463383
48103,45,subsidy,0,2.312081054712228,2.5468949654779864
48103,46,subsidy,0,2.54917348528957,2.6744623439122943
48103,47,subsidy,0,2.7886637341673617,2.641002998307623
48103,48,subsidy,0,2.825552485537627,2.8396883960297186
48103,49,subsidy,0,2.766584938054491,2.4328629032362707
48103,50,subsidy,0,2.566423297712193,2.455573944885865
48103,51,subsidy,0,2.838974337068431,2.6302165767453403
48103,52,subsidy,0,2.4196128259048955,2.6755237672991585
48103,53,subsidy,0,2.9377689574653196,2.6752946422290287
48103,54,subsidy,0,2.6137798820571665,2.6676387550541643
48103,55,subsidy,0,2.3331083788717293,2.946215603357684
48103,56,subsidy,0,2.9835025452497397,2.4681247212858963
48103,57,subsidy,0,2.882929408010688,2.7157982350296423
48103,58,subsidy,0,2.736233789119857,2.82217264367535
48103,59,subsidy,0,2.492695620069391,2.422294015943475
48103,60,subsidy,0,2.8051081405539677,2.601886004071195
48103,61,subsidy,0,2.761345753920245,2.693507356237368
48103,62,subsidy,0,2.9801656055330628,2.8930056094856056
48103,63,subsidy,0,2.602615602764544,2.590987605925785
48103,64,subsidy,0,2.597430161341779,2.633426645757476
48103,65,subsidy,0,2.736992054660237,3.125769382011343
48103,66,subsidy,0,2.581280029665145,2.8334667561781797
48103,67,subsidy,0,2.566177056060558,2.565575926882392
48103,68,subsidy,0,2.4803657429726496,2.9532801432106615
48103,69,subsidy,0,2.73879434438967,2.6310054898604203
48103,70,subsidy,0,2.6582994725370277,2.7371950512876846
48103,71,subsidy,0,2.5213981566289942,2.6582913821007956
48103,72,subsidy,0,2.6647539536036353,2.711432915908073
48103,73,subsidy,0,2.550633933915445,2.6933410575215646
48103,74,subsidy,0,2.9833323271474694,2.5143959851596174
48103,75,subsidy,0,2.73516564406673,2.774573770544893
48103,76,subsidy,0,2.7019977011379543,2.477677904496374
48103,77,subsidy,0,2.7377299964920034,2.6572137246942886
48103,78,subsidy,0,3.0872744630312523,2.6112408688351705
48103,79,subsidy,0,2.5902163802612272,2.7673031734928384
48103,80,subsidy,0,2.380180303393945,2.6510128147548953
48103,81,subsidy,0,2.9172268716081358,2.721596983572312
48103,82,subsidy,0,2.7286513142532356,3.0050423833420545
48103,83,subsidy,0,2.7438741558390087,2.736127495191145
48103,84,subsidy,0,2.885698985699391,2.5158991883388495
48103,85,subsidy,0,2.505110782243764,2.5045238024840564
48103,86,subsidy,0,2.8604573482210944,2.593657653701961
48103,87,subsidy,0,2.7565474741490394,2.3732051660763305
48103,88,subsidy,0,2.605494497860823,2.766910996972462
48103,89,subsidy,0,2.4275312978833585,2.717473378210269
48103,90,subsidy,0,2.9840652646584584,2.954804007563224
48103,91,subsidy,0,2.8477438029517375,2.8413437818507625
48103,92,subsidy,0,2.792074279250273,2.7032812558970853
48103,93,subsidy,0,2.6002663742410537,2.7790808910502904
48103,94,subsidy,0,2.7063760400771915,2.73952410541909
48103,95,subsidy,0,3.1456718291385735,2.58678262665166
48103,96,subsidy,0,2.8760344822807187,2.3823170885342604
48103,97,subsidy,0,2.9463793667709686,2.4109395042076107
48103,98,subsidy,0,2.30723342332776,2.5486677181221484
48103,99,subsidy,0,2.6768456878302813,2.8854331903507253
48103,100,subsidy,0,2.7717072423331564,2.716364922739739
48103,101,subsidy,0,3.049021860714443,2.553701794653682
48103,102,subsidy,0,2.825483859834379,2.7274621807094728
48103,103,subsidy,0,2.761557258417462,2.695567966874951
48103,104,subsidy,0,2.4399668158067764,2.9850593906209313
48103,105,subsidy,0,2.6799049791503244,2.5138199180609453
48103,106,subsidy,0,2.494702883610931,2.8622307572773966
48103,107,subsidy,0,2.626547150180633,2.743320978097217
48103,108,subsidy,0,2.557702536361828,2.4601418935707158
48103,109,subsidy,0,2.9364689260857517,2.6621253461262144
48103,110,subsidy,0,2.9727305082052613,2.7634090175983226
48103,111,subsidy,0,2.971249737149695,2.523370448848901
48103,112,subsidy,0,2.7334893411825836,3.0638603749446682
48103,113,subsidy,0,2.7653463562606837,2.8064152108507385
48103,114,subsidy,0,2.7993335142037465,2.6414472295403364
48103,115,subsidy,0,2.8598796134377946,2.9521818170088205
48103,116,subsidy,0,2.5280779715987247,2.653817245669648
48103,117,subsidy,0,2.582080971676592,2.5130069660578105
48103,118,subsidy,0,2.616591245950635,2.7408425765123945
48103,119,subsidy,0,2.422502421382664,2.4182242718918268
48104,0,baseline,0,2.734191934066313,2.6826615703795933
48104,1,baseline,0,2.727646796647565,2.6174150041036794
48104,2,baseline,0,2.6483622405994223,2.7027699727693983
48104,3,baseline,0,2.740535477701914,3.2478657971279334
48104,4,baseline,0,3.0805327249706003,2.8332021746099447
48104,5,baseline,0,2.6515572354776418,2.910277977614489
48104,6,baseline,0,2.9466952555534243,2.5918331008205966
48104,7,baseline,0,2.868521692100597,2.816775758554572
48104,8,baseline,0,2.583883516772528,2.7385937963766462
48104,9,baseline,0,2.6994508609211754,2.4202565728055263
48104,10,baseline,0,2.908340847701385,2.6173619772194603
48104,11,baseline,0,3.0866218164546746,2.814121928198407
48104,12,baseline,0,2.854153536620591,2.850633225397633
48104,13,baseline,0,3.0721241254379943,3.049624741383662
48104,14,baseline,0,2.7513791169221182,3.089094036015604
48104,15,baseline,0,2.840491148424155,3.0723382039629126
48104,16,baseline,0,3.053184433192568,2.719242411996561
48104,17,baseline,0,2.672562837152878,2.805987033952535
48104,18,baseline,0,2.9810742225675706,2.6747384284201083
48104,19,baseline,0,2.7685547778623394,2.9547863840691457
48104,20,baseline,0,3.1049701658810065,3.1615310096267244
48104,21,baseline,0,2.424061961491558,2.938733709451466
48104,22,baseline,0,3.1394867468333594,2.6249811011012656
48104,23,baseline,0,3.127812117512576,2.8062616832198186
48104,24,baseline,0,2.8843797554977395,2.9722902958631794
48104,25,baseline,0,3.086096825847845,2.577591079166222
48104,26,baseline,0,2.9577508894960705,2.694942093759495
48104,27,baseline,0,3.015783750247184,2.379101781721596
48104,28,baseline,0,2.6678131588844822,2.5869670577444674
48104,29,baseline,0,2.8525003998384824,3.1568743616173847
48104,30,baseline,0,3.2056603381877196,2.7451544565194714
48104,31,baseline,0,2.8113862661175486,2.9789405781161142
48104,32,baseline,0,2.894588974829864,2.7440156426261666
48104,33,baseline,0,2.7348858872137285,2.656443844373339
48104,34,baseline,0,2.8612757805027234,2.797460991621694
48104,35,baseline,0,2.8506676340918524,2.864373631635056
48104,36,baseline,0,2.6974889656599053,2.458218298784153
48104,37,baseline,0,3.1006372065034205,2.7212576749023967
48104,38,baseline,0,2.993946855927702,2.93465055927169
48104,39,baseline,0,3.0654331224901377,2.7349756879615934
48104,40,baseline,0,3.1350294663218485,2.72866713391946
48104,41,baseline,0,3.207931875334857,2.731926810778021
48104,42,baseline,0,2.4779049790132666,2.5786400317479017
48104,43,baseline,0,2.7779605587793066,2.9906913270366884
48104,44,baseline,0,2.8683556440523925,2.804693131331488
48104,45,baseline,0,2.9232278754208814,2.704806030223713
48104,46,baseline,0,2.640511174064612,2.8952513196339513
48104,47,baseline,0,3.024282292021438,2.589986359092919
48104,48,baseline,0,2.994610705759241,2.9768041260047484
48104,49,baseline,0,3.045271014167162,2.6570774938904123
48104,50,baseline,0,3.057281848201523,2.8468046184506246
48104,51,baseline,0,2.9437086535932075,2.695396452901822
48104,52,baseline,0,2.718374601039198,2.70929971212857
48104,53,baseline,0,2.5733428462886865,2.762542317080753
48104,54,baseline,0,2.525340238780636,2.6368520221906016
48104,55,baseline,0,3.1832886464275005,2.842152183478837
48104,56,baseline,0,2.7861539409939895,2.605088795514681
48104,57,baseline,0,3.1350042320196176,2.64407410878939
48104,58,baseline,0,2.8062941125596876,3.125739627536963
48104,59,baseline,0,2.964682377363209,2.83280317677838
48104,60,baseline,0,2.663714516978493,2.868676127606821
48104,61,baseline,0,3.105978847958487,2.7057835716353584
48104,62,baseline,0,2.7720011227857353,2.5860579997323505
48104,63,baseline,0,3.26045390391123,2.652525587757025
48104,64,baseline,0,2.6180842900789645,2.8523705426612884
48104,65,baseline,0,2.785758974960257,2.762356282674733
48104,66,baseline,0,3.2096770752087096,2.9052895001803405
48104,67,baseline,0,3.2379789256375986,2.782700053576802
48104,68,baseline,0,2.96764450722182,3.0018890466166384
48104,69,baseline,0,2.884612157700225,2.8377382860433222
48104,70,baseline,0,2.8146390798498278,2.5878286768615473
48104,71,baseline,0,2.7017245138328314,2.749603473528001
48104,72,baseline,0,2.9699994893948003,2.5839247801463197
48104,73,baseline,0,2.7943905567521745,3.0753883561352993
48104,74,baseline,0,2.853245830208825,2.7426396832075297
48104,75,baseline,0,2.527763235554529,2.8949553269216777
48104,76,baseline,0,2.659923834078275,2.775464884097843
48104,77,baseline,0,2.9035748117560853,2.7490868343395944
48104,78,baseline,0,2.807351457305022,3.0034894455267147
48104,79,baseline,0,3.1118889135670686,2.7801784346541547
48104,80,baseline,0,2.9415279140318398,3.0615637775578426
48104,81,baseline,0,3.0636381686760155,2.8195791327095394
48104,82,baseline,0,3.071109713117085,2.671786239037501
48104,83,baseline,0,2.7038072251676737,2.8698233820529824
48104,84,baseline,0,2.805743841024613,2.932910101545704
48104,85,baseline,0,2.9775451928078964,2.96431752744163
48104,86,baseline,0,2.6455154020578964,2.8343422235201645
48104,87,baseline,0,2.5476122092660924,2.946570699247458
48104,88,baseline,0,3.1985248129715984,2.710041569645302
48104,89,baseline,0,2.7908067798610974,2.7100065879570217
48104,90,baseline,0,2.902465133227611,2.919038195927094
48104,91,baseline,0,3.017572260432151,2.883987443622431
48104,92,baseline,0,2.796342340084423,2.826464989375648
48104,93,baseline,0,2.6089004542665135,2.7277620781985417
48104,94,baseline,0,2.811095452281829,2.6843488795584514
48104,95,baseline,0,2.569451614091665,2.8512608514959865
48104,96,baseline,0,2.9320941506907423,2.962475717282996
48104,97,baseline,0,2.9721134638598907,3.207550341343211
48104,98,baseline,0,2.707519778884264,2.8769063270892525
48104,99,baseline,0,2.7574256646525637,2.71720296794424
48104,100,baseline,0,2.922754950104661,2.732378849437539
48104,101,baseline,0,2.932774669731417,2.789049718647843
48104,102,baseline,0,2.778172467996539,2.8490139022708854
48104,103,baseline,0,3.1653293866463406,3.172061245637182
48104,104,baseline,0,2.6419113657467315,2.8129556307264836
48104,105,baseline,0,3.0100208608904344,2.6169092124998192
48104,106,baseline,0,2.8724014134001603,2.7151954594147023
48104,107,baseline,0,3.1003843955813055,2.831495856286796
48104,108,baseline,0,3.0491178705190523,2.760984295510547
48104,109,baseline,0,2.9897767139574385,2.8974937248365347
48104,110,baseline,0,2.6390228261963857,2.8629298739139966
48104,111,baseline,0,2.532599305753212,2.9071404480617002
48104,112,baseline,0,2.7184588105285172,3.0189977331708486
48104,113,baseline,0,2.881943486304495,2.8023102702901848
48104,114,baseline,0,2.635898862963708,2.5868004317834914
48104,115,baseline,0,2.711607049166481,2.962853948664713
48104,116,baseline,0,3.2205634526512283,2.9281211279248085
48104,117,baseline,0,2.7753718058436996,3.0136402099489095
48104,118,baseline,0,3.0037359517914126,3.1639852443001337
48104,119,baseline,0,2.8855728261457223,2.785061642201297
48104,0,subsidy,0,2.6049162998393047,2.553385936152585
48104,1,subsidy,0,2.5912818862188503,2.4810500936749644
48104,2,subsidy,0,2.5180578648946965,2.5724655970646726
48104,3,subsidy,0,2.6182921930413277,3.1256225124673467
48104,4,subsidy,0,2.9615278715015236,2.7141973211408694
48104,5,subsidy,0,2.522579086375375,2.7812998285122217
48104,6,subsidy,0,2.81113222610298,2.456270071370153
48104,7,subsidy,0,2.736778760799932,2.6850328272539072
48104,8,subsidy,0,2.458117926946193,2.612828206550311
48104,9,subsidy,0,2.560125604027476,2.2809313159118263
48104,10,subsidy,0,2.783689145758349,2.4927102752764236
48104,11,subsidy,0,2.952811347644202,2.6803114593879336
48104,12,subsidy,0,2.7266751487571206,2.723154837534163
48104,13,subsidy,0,2.9437578059416865,2.9212584218873534
48104,14,subsidy,0,2.618399121981178,2.9561140410746636
48104,15,subsidy,0,2.7000799452273276,2.9319270007660854
48104,16,subsidy,0,2.914123221620012,2.5801812004240054
48104,17,subsidy,0,2.5473713022932896,2.6807954990929472
48104,18,subsidy,0,2.857610669679306,2.5512748755318433
48104,19,subsidy,0,2.6376244362933514,2.823856042500157
48104,20,subsidy,0,2.9743473668125766,3.0309082105582954
48104,21,subsidy,0,2.2896148379932733,2.804286585953182
48104,22,subsidy,0,3.0031607517680006,2.4886551060359072
48104,23,subsidy,0,2.999686066940127,2.6781356326473693
48104,24,subsidy,0,2.7471413290498647,2.8350518694153046
48104,25,subsidy,0,2.9632182255074397,2.4547124788258166
48104,26,subsidy,0,2.8273892231944875,2.5645804274579125
48104,27,subsidy,0,2.8805952046194636,2.2439132360938747
48104,28,subsidy,0,2.5434303892818324,2.462584288141817
48104,29,subsidy,0,2.7215763650929103,3.025950326871812
48104,30,subsidy,0,3.08376995463699,2.6232640729687424
48104,31,subsidy,0,2.681540250969658,2.8490945629682236
48104,32,subsidy,0,2.77296293746521,2.622389605261513
48104,33,subsidy,0,2.598521366786279,2.5200793239458896
48104,34,subsidy,0,2.7299809289807984,2.666166140099768
48104,35,subsidy,0,2.7259632191696004,2.7396692167128025
48104,36,subsidy,0,2.567642322751464,2.3283716558757117
48104,37,subsidy,0,2.9667222290815527,2.58734269748053
48104,38,subsidy,0,2.8648317080207577,2.805535411364746
48104,39,subsidy,0,2.9325134705778857,2.6020560360493423
48104,40,subsidy,0,3.004006995984214,2.5976446635818244
48104,41,subsidy,0,3.0784569455788544,2.6024518810220196
48104,42,subsidy,0,2.3417360669096645,2.4424711196442996
48104,43,subsidy,0,2.6409644206437726,2.8536951889011553
48104,44,subsidy,0,2.736188663072237,2.672526150351332
48104,45,subsidy,0,2.787160574126599,2.568738728929431
48104,46,subsidy,0,2.5098592331582625,2.7645993787276018
48104,47,subsidy,0,2.8969201834197578,2.4626242504912415
48104,48,subsidy,0,2.854193753346025,2.836387173591533
48104,49,subsidy,0,2.9093744560552564,2.521180935778506
48104,50,subsidy,0,2.926012888139644,2.7155356583887453
48104,51,subsidy,0,2.8131016910067164,2.5647894903153308
48104,52,subsidy,0,2.581092089521777,2.572017200611149
48104,53,subsidy,0,2.447474574852532,2.6366740456445976
48104,54,subsidy,0,2.3909177241842814,2.5024295075942473
48104,55,subsidy,0,3.0505965527968475,2.709460089848184
48104,56,subsidy,0,2.658927037770407,2.4778618922910987
48104,57,subsidy,0,3.000914915650092,2.509984792419864
48104,58,subsidy,0,2.673569789545781,2.993015304523054
48104,59,subsidy,0,2.8353461881468296,2.703466987562001
48104,60,subsidy,0,2.525942197728964,2.7309038083572923
48104,61,subsidy,0,2.9750465686818277,2.5748512923587006
48104,62,subsidy,0,2.639792063176886,2.4538489401235015
48104,63,subsidy,0,3.132933784065794,2.5250054679115874
48104,64,subsidy,0,2.4878782955050016,2.7221645480873264
48104,65,subsidy,0,2.6450346380447427,2.6216319457592188
48104,66,subsidy,0,3.0738774133369526,2.7694898383085853
48104,67,subsidy,0,3.1090627724774422,2.653783900416647
48104,68,subsidy,0,2.840064759941306,2.8743092993361237
48104,69,subsidy,0,2.7463213325380327,2.6994474608811294
48104,70,subsidy,0,2.682956930481815,2.4561465274935346
48104,71,subsidy,0,2.5726921846290653,2.6205711443242348
48104,72,subsidy,0,2.8335441397228385,2.4474694304743574
48104,73,subsidy,0,2.6625286623429663,2.943526461726091
48104,74,subsidy,0,2.7213785366621295,2.610772389660834
48104,75,subsidy,0,2.3998809692171093,2.7670730605842575
48104,76,subsidy,0,2.5264491936980105,2.641990243717578
48104,77,subsidy,0,2.772030069431735,2.617542092015244
48104,78,subsidy,0,2.6772237550988516,2.8733617433205447
48104,79,subsidy,0,2.981135359942828,2.6494248810299146
48104,80,subsidy,0,2.8175298701934928,2.9375657337194956
48104,81,subsidy,0,2.9279968734565713,2.6839378374900944
48104,82,subsidy,0,2.940352521547027,2.5410290474674433
48104,83,subsidy,0,2.575124614426194,2.741140771311503
48104,84,subsidy,0,2.671392842552147,2.7985591030732384
48104,85,subsidy,0,2.8459015580045937,2.8326738926383266
48104,86,subsidy,0,2.505339049556919,2.6941658710191874
48104,87,subsidy,0,2.418126523754941,2.8170850137363073
48104,88,subsidy,0,3.0678763044618136,2.5793930611355167
48104,89,subsidy,0,2.6652037457161275,2.5844035538120513
48104,90,subsidy,0,2.7769868832113174,2.7935599459108005
48104,91,subsidy,0,2.895538165326753,2.761953348517034
48104,92,subsidy,0,2.67273895259563,2.702861601886856
48104,93,subsidy,0,2.4809868446719054,2.5998484686039096
48104,94,subsidy,0,2.684782928256636,2.558036355533258
48104,95,subsidy,0,2.4358077609164837,2.7176169983208047
48104,96,subsidy,0,2.801465815052162,2.8318473816444176
48104,97,subsidy,0,2.8454142150722594,3.080851092555581
48104,98,subsidy,0,2.583320093605956,2.7527066418109443
48104,99,subsidy,0,2.6325844175528865,2.592361720844567
48104,100,subsidy,0,2.791642978828526,2.6012668781614043
48104,101,subsidy,0,2.7900254015454764,2.646300450461902
48104,102,subsidy,0,2.646694048705356,2.717535482979702
48104,103,subsidy,0,3.033043001688934,3.039774860679775
48104,104,subsidy,0,2.5139535169180665,2.6849977818978186
48104,105,subsidy,0,2.8752529191730667,2.482141270782451
48104,106,subsidy,0,2.7393018243191745,2.582095870333717
48104,107,subsidy,0,2.9662004277474123,2.6973118884529037
48104,108,subsidy,0,2.921184125514439,2.633050550505934
48104,109,subsidy,0,2.8578245754946217,2.7655415863737174
48104,110,subsidy,0,2.5065494978261715,2.730456545543782
48104,111,subsidy,0,2.3972544105473124,2.7717955528558003
48104,112,subsidy,0,2.5903026330661243,2.890841555708455
48104,113,subsidy,0,2.7424060736350073,2.662772857620697
48104,114,subsidy,0,2.499715032517438,2.450616601337221
48104,115,subsidy,0,2.578773477121874,2.8300203766201064
48104,116,subsidy,0,3.093919851161842,2.801477526435423
48104,117,subsidy,0,2.641690698013388,2.8799591021185975
48104,118,subsidy,0,2.8720668270917526,3.032316119600475
48104,119,subsidy,0,2.7450528841943767,2.6445417002499507
48105,0,baseline,0,3.063541420184502,2.7920761127090956
48105,1,baseline,0,2.8476245758628793,2.814786411968471
48105,2,baseline,0,3.1611340524900142,3.0464241170066604
48105,3,baseline,0,3.101912058839883,2.904987040622213
48105,4,baseline,0,2.5662220355433853,2.8255601167722393
48105,5,baseline,0,2.3991304095934356,3.1214034892696594
48105,6,baseline,0,2.6257787890195363,2.7127056709877007
48105,7,baseline,0,2.956065220113283,2.4679854185460295
48105,8,baseline,0,2.966838439758619,2.77937861015751
48105,9,baseline,0,2.74256067354642,2.5649297308663757
48105,10,baseline,0,2.8327187323242775,2.807637771517084
48105,11,baseline,0,2.824359835076066,2.675842591343629
48105,12,baseline,0,3.157648370763796,2.7661473677270374
